content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Maaf per bulan maret ini saya dan bbrp orang kesulitan membuka link apapun termasuk link GDrive yang ada di WA, muncul tulisan ""anda tidak memiliki aplikasi yang cocok untuk membuka nya"". Lalu coba cari tau, trnyta Banyak yang koment kegagalan membuka link ini karena apps dana. Dan setelah dicoba meng'uninstall, ternyata memang bnr, link bisa dibuka kembali tanpa ada error. Hal ini berlaku di android bkn iphone. Apa bisa diperbaiki segera ya min agar bs seperti dulu lagi? Thanks",4,Positif,maaf per bulan maret ini saya dan bbrp orang kesulitan membuka link apapun termasuk link gdrive yang ada di wa muncul tulisan anda tidak memiliki aplikasi yang cocok untuk membuka nya lalu coba cari tau trnyta banyak yang koment kegagalan membuka link ini karena apps dana dan setelah dicoba menguninstall ternyata memang bnr link bisa dibuka kembali tanpa ada error hal ini berlaku di android bkn iphone apa bisa diperbaiki segera ya min agar bs seperti dulu lagi thanks,maaf maret bbrp orang kesulitan membuka link apapun link gdrive wa muncul tulisan memiliki aplikasi cocok membuka nya coba cari tau trnyta koment kegagalan membuka link apps dana dicoba menguninstall bnr link dibuka error berlaku android bkn iphone diperbaiki ya min bs thanks,"['maaf', 'maret', 'bbrp', 'orang', 'kesulitan', 'membuka', 'link', 'apapun', 'link', 'gdrive', 'wa', 'muncul', 'tulisan', 'memiliki', 'aplikasi', 'cocok', 'membuka', 'nya', 'coba', 'cari', 'tau', 'trnyta', 'koment', 'kegagalan', 'membuka', 'link', 'apps', 'dana', 'dicoba', 'menguninstall', 'bnr', 'link', 'dibuka', 'error', 'berlaku', 'android', 'bkn', 'iphone', 'diperbaiki', 'ya', 'min', 'bs', 'thanks']",maaf maret bbrp orang sulit buka link apa link gdrive wa muncul tulis milik aplikasi cocok buka nya coba cari tau trnyta koment gagal buka link apps dana coba menguninstall bnr link buka error laku android bkn iphone baik ya min bs thanks
Aplikasinya buruk sekali. Sering lag dan ketika buka menu tidak ada respon sama sekali. Jadi malas kalau buka aplikasi DANA kalau begini terus. Saldo memang tak seberapa tapi kenyamanan dalam pemakaian aplikasi itu yang di butuhkan.,1,Negatif,aplikasinya buruk sekali sering lag dan ketika buka menu tidak ada respon sama sekali jadi malas kalau buka aplikasi dana kalau begini terus saldo memang tak seberapa tapi kenyamanan dalam pemakaian aplikasi itu yang di butuhkan,aplikasinya buruk lag buka menu respon malas buka aplikasi dana saldo kenyamanan pemakaian aplikasi butuhkan,"['aplikasinya', 'buruk', 'lag', 'buka', 'menu', 'respon', 'malas', 'buka', 'aplikasi', 'dana', 'saldo', 'kenyamanan', 'pemakaian', 'aplikasi', 'butuhkan']",aplikasi buruk lag buka menu respon malas buka aplikasi dana saldo nyaman pakai aplikasi butuh
Saya aneh sama apl dana. Sya ingin bertransaksi dan di suru upgrade dana premium dan saya pencet upgrade ke premium tapi ga muncul apa apa hynya logo. Gada arhan untuk uprgrade ke premium.. kalo udah bgini yg salah siapa. Saya sbgai konsumen apa emng pihak apl dana nya yg ga becus mngrus apl. Yg jls kcwa,1,Negatif,saya aneh sama apl dana sya ingin bertransaksi dan di suru upgrade dana premium dan saya pencet upgrade ke premium tapi ga muncul apa apa hynya logo gada arhan untuk uprgrade ke premium kalo udah bgini yg salah siapa saya sbgai konsumen apa emng pihak apl dana nya yg ga becus mngrus apl yg jls kcwa,aneh apl dana sya bertransaksi suru upgrade dana premium pencet upgrade premium ga muncul hynya logo gada arhan uprgrade premium kalo udah bgini yg salah sbgai konsumen emng apl dana nya yg ga becus mngrus apl yg jls kcwa,"['aneh', 'apl', 'dana', 'sya', 'bertransaksi', 'suru', 'upgrade', 'dana', 'premium', 'pencet', 'upgrade', 'premium', 'ga', 'muncul', 'hynya', 'logo', 'gada', 'arhan', 'uprgrade', 'premium', 'kalo', 'udah', 'bgini', 'yg', 'salah', 'sbgai', 'konsumen', 'emng', 'apl', 'dana', 'nya', 'yg', 'ga', 'becus', 'mngrus', 'apl', 'yg', 'jls', 'kcwa']",aneh apl dana sya transaksi suru upgrade dana premium pencet upgrade premium ga muncul hynya logo gada arhan uprgrade premium kalo udah bgini yg salah sbgai konsumen emng apl dana nya yg ga becus mngrus apl yg jls kcwa
"Disuruh update, malah ga bisa terinstal. Udah gitu ga bisa di batalkan update nya. Tidak bisa pakai aplikasi lagi karena gagal instal/update ulang. Isi saldonya masih lumayan. Apa memang sengaja? biar saldo mengendap hilang begitu saja kalau kita hapus akun? Aplikasi ga bermutu, buka halaman awal saja lama sekali terbukanya.",1,Negatif,disuruh update malah ga bisa terinstal udah gitu ga bisa di batalkan update nya tidak bisa pakai aplikasi lagi karena gagal instalupdate ulang isi saldonya masih lumayan apa memang sengaja biar saldo mengendap hilang begitu saja kalau kita hapus akun aplikasi ga bermutu buka halaman awal saja lama sekali terbukanya,disuruh update ga terinstal udah gitu ga batalkan update nya pakai aplikasi gagal instalupdate ulang isi saldonya lumayan sengaja biar saldo mengendap hilang hapus akun aplikasi ga bermutu buka halaman terbukanya,"['disuruh', 'update', 'ga', 'terinstal', 'udah', 'gitu', 'ga', 'batalkan', 'update', 'nya', 'pakai', 'aplikasi', 'gagal', 'instalupdate', 'ulang', 'isi', 'saldonya', 'lumayan', 'sengaja', 'biar', 'saldo', 'mengendap', 'hilang', 'hapus', 'akun', 'aplikasi', 'ga', 'bermutu', 'buka', 'halaman', 'terbukanya']",suruh update ga terinstal udah gitu ga batal update nya pakai aplikasi gagal instalupdate ulang isi saldo lumayan sengaja biar saldo endap hilang hapus akun aplikasi ga mutu buka halaman buka
"Upgrade udah berhasil, ehh tiba² dikabarkan gagal. Isinya warna latar belakang tidak cocok,tanggal lahir tidak sesuai. Saya coba upgrade lg, Alhamdulilah.. GAGAL lg!! Ayo lah DANA.. semakin banyak pengguna, seharusnya aplikasi semakin baik,bukan semakin bobrok! Bukan saya aja yg seperti ini,ternyata banyak. Ga ada gunanya chat cs,ga ada solusi.",1,Negatif,upgrade udah berhasil ehh tiba dikabarkan gagal isinya warna latar belakang tidak cocoktanggal lahir tidak sesuai saya coba upgrade lg alhamdulilah gagal lg ayo lah dana semakin banyak pengguna seharusnya aplikasi semakin baikbukan semakin bobrok bukan saya aja yg seperti initernyata banyak ga ada gunanya chat csga ada solusi,upgrade udah berhasil ehh dikabarkan gagal isinya warna latar cocoktanggal lahir sesuai coba upgrade lg alhamdulilah gagal lg ayo dana pengguna aplikasi baikbukan bobrok aja yg initernyata ga gunanya chat csga solusi,"['upgrade', 'udah', 'berhasil', 'ehh', 'dikabarkan', 'gagal', 'isinya', 'warna', 'latar', 'cocoktanggal', 'lahir', 'sesuai', 'coba', 'upgrade', 'lg', 'alhamdulilah', 'gagal', 'lg', 'ayo', 'dana', 'pengguna', 'aplikasi', 'baikbukan', 'bobrok', 'aja', 'yg', 'initernyata', 'ga', 'gunanya', 'chat', 'csga', 'solusi']",upgrade udah hasil ehh kabar gagal isi warna latar cocoktanggal lahir sesuai coba upgrade lg alhamdulilah gagal lg ayo dana guna aplikasi baikbukan bobrok aja yg initernyata ga guna chat csga solusi
Top up saldo digital (gopay) tapi statusnya 'menunggu' terus. Saldo dana kepotong tapi ngga ada saldo masuk di gopay. Mau ajukan keluhan gabisa dilaporin transaksinya karena bener2 ngga ada keterangan apa2 nomer transaksi aja ngga ada. Balikin cepet duitnya.,1,Negatif,top up saldo digital gopay tapi statusnya menunggu terus saldo dana kepotong tapi ngga ada saldo masuk di gopay mau ajukan keluhan gabisa dilaporin transaksinya karena bener ngga ada keterangan apa nomer transaksi aja ngga ada balikin cepet duitnya,top up saldo digital gopay statusnya menunggu saldo dana kepotong ngga saldo masuk gopay ajukan keluhan gabisa dilaporin transaksinya bener ngga keterangan nomer transaksi aja ngga balikin cepet duitnya,"['top', 'up', 'saldo', 'digital', 'gopay', 'statusnya', 'menunggu', 'saldo', 'dana', 'kepotong', 'ngga', 'saldo', 'masuk', 'gopay', 'ajukan', 'keluhan', 'gabisa', 'dilaporin', 'transaksinya', 'bener', 'ngga', 'keterangan', 'nomer', 'transaksi', 'aja', 'ngga', 'balikin', 'cepet', 'duitnya']",top up saldo digital gopay status tunggu saldo dana potong ngga saldo masuk gopay aju keluh gabisa dilaporin transaksi bener ngga terang nomer transaksi aja ngga balikin cepet duit
"Ngga bisa di buka,, Minta Update versi terbaru, sudah berkali"" instal tidak bisa terpasang. Berkembang lah menjadi lehih baik. Bukan semakin Buruk. Sudah banyak pelanggan Aplikasi nya semakin semakin ngga kompetible.",2,Negatif,ngga bisa di buka minta update versi terbaru sudah berkali instal tidak bisa terpasang berkembang lah menjadi lehih baik bukan semakin buruk sudah banyak pelanggan aplikasi nya semakin semakin ngga kompetible,ngga buka update versi terbaru berkali instal terpasang berkembang lehih buruk pelanggan aplikasi nya ngga kompetible,"['ngga', 'buka', 'update', 'versi', 'terbaru', 'berkali', 'instal', 'terpasang', 'berkembang', 'lehih', 'buruk', 'pelanggan', 'aplikasi', 'nya', 'ngga', 'kompetible']",ngga buka update versi baru kali instal pasang kembang lehih buruk langgan aplikasi nya ngga kompetible
"Nomor saya sudah terdaftar di premium tp kenapa tidak bisa login ya, setiap login ada pemberitahuan nomor anda sudah terdartar, silahkan periksa nomor anda, padahal selama ini saya cmn pake nomor itu saja di sana untuk transaksi",1,Negatif,nomor saya sudah terdaftar di premium tp kenapa tidak bisa login ya setiap login ada pemberitahuan nomor anda sudah terdartar silahkan periksa nomor anda padahal selama ini saya cmn pake nomor itu saja di sana untuk transaksi,nomor terdaftar premium tp login ya login pemberitahuan nomor terdartar silahkan periksa nomor cmn pake nomor transaksi,"['nomor', 'terdaftar', 'premium', 'tp', 'login', 'ya', 'login', 'pemberitahuan', 'nomor', 'terdartar', 'silahkan', 'periksa', 'nomor', 'cmn', 'pake', 'nomor', 'transaksi']",nomor daftar premium tp login ya login pemberitahuan nomor terdartar silah periksa nomor cmn pake nomor transaksi
"Terima kasih dana.. Sempat membuat saya resah, karena WA tidak dapat membuka link.. Aplikasi yang luar biasa.. Saking amannya sampai mengganggu pengaturan aplikasi yang lain..",1,Negatif,terima kasih dana sempat membuat saya resah karena wa tidak dapat membuka link aplikasi yang luar biasa saking amannya sampai mengganggu pengaturan aplikasi yang lain,terima kasih dana resah wa membuka link aplikasi saking amannya mengganggu pengaturan aplikasi,"['terima', 'kasih', 'dana', 'resah', 'wa', 'membuka', 'link', 'aplikasi', 'saking', 'amannya', 'mengganggu', 'pengaturan', 'aplikasi']",terima kasih dana resah wa buka link aplikasi saking aman ganggu atur aplikasi
"Pembayaran transaksi via dana cepat aman dan nyaman rekomend banget deh buat kalian semua soal nya setiap kali saya bertransaksi menggunakan dana selalu berhasil dan gak perlu nunggu lama, is the best pokoknya apalagi kalo udah di upgrade ke dana premium transfer jadi gk ribet sama sekali auto sat set 👍",5,Positif,pembayaran transaksi via dana cepat aman dan nyaman rekomend banget deh buat kalian semua soal nya setiap kali saya bertransaksi menggunakan dana selalu berhasil dan gak perlu nunggu lama is the best pokoknya apalagi kalo udah di upgrade ke dana premium transfer jadi gk ribet sama sekali auto sat set ,pembayaran transaksi via dana cepat aman nyaman rekomend banget deh nya kali bertransaksi dana berhasil gak nunggu is the best pokoknya kalo udah upgrade dana premium transfer gk ribet auto sat set,"['pembayaran', 'transaksi', 'via', 'dana', 'cepat', 'aman', 'nyaman', 'rekomend', 'banget', 'deh', 'nya', 'kali', 'bertransaksi', 'dana', 'berhasil', 'gak', 'nunggu', 'is', 'the', 'best', 'pokoknya', 'kalo', 'udah', 'upgrade', 'dana', 'premium', 'transfer', 'gk', 'ribet', 'auto', 'sat', 'set']",bayar transaksi via dana cepat aman nyaman rekomend banget deh nya kali transaksi dana hasil gak nunggu is the best pokok kalo udah upgrade dana premium transfer gk ribet auto sat set
"Sementara kasih bintang 1 karena tiba tiba aplikasi ini membuat aplikasi lain wa dan telegram tidak bisa membuka link, sementara uninstall dulu sampai bug teratasi Setelah ada petunjuk saya install lagi, sesuai prosedur yang disarankan, tetap masih membuat aplikasi lain terganggu, mungkin perlu update.",1,Negatif,sementara kasih bintang  karena tiba tiba aplikasi ini membuat aplikasi lain wa dan telegram tidak bisa membuka link sementara uninstall dulu sampai bug teratasi setelah ada petunjuk saya install lagi sesuai prosedur yang disarankan tetap masih membuat aplikasi lain terganggu mungkin perlu update,kasih bintang aplikasi aplikasi wa telegram membuka link uninstall bug teratasi petunjuk install sesuai prosedur disarankan aplikasi terganggu update,"['kasih', 'bintang', 'aplikasi', 'aplikasi', 'wa', 'telegram', 'membuka', 'link', 'uninstall', 'bug', 'teratasi', 'petunjuk', 'install', 'sesuai', 'prosedur', 'disarankan', 'aplikasi', 'terganggu', 'update']",kasih bintang aplikasi aplikasi wa telegram buka link uninstall bug atas tunjuk install sesuai prosedur saran aplikasi ganggu update
Aplikasi ini semakin lama bukan nya semakin maju malah semakin lemot dan sistem nya sering sibuk.. Mau kirim ke bank aja susah banget dan lama banget karena sistem nya sering sibuk sendiri,1,Negatif,aplikasi ini semakin lama bukan nya semakin maju malah semakin lemot dan sistem nya sering sibuk mau kirim ke bank aja susah banget dan lama banget karena sistem nya sering sibuk sendiri,aplikasi nya maju lemot sistem nya sibuk kirim bank aja susah banget banget sistem nya sibuk,"['aplikasi', 'nya', 'maju', 'lemot', 'sistem', 'nya', 'sibuk', 'kirim', 'bank', 'aja', 'susah', 'banget', 'banget', 'sistem', 'nya', 'sibuk']",aplikasi nya maju lot sistem nya sibuk kirim bank aja susah banget banget sistem nya sibuk
"Di hp sm j2 saya gak bisa transaksi pasca update, waktu scan barcode malah black screen terus. Gimana mau scan nya, giliran pake screenshot gak muncul² tanda biaya transaksi. Downdate aja dulu sebelum update hp saya masih bisa transaksi tapi sekarang gak bisa. Mau bilang hp saya kurang mumpuni? Kalo gak mumpuni gak bakalan bisa install ini aplikasi",1,Negatif,di hp sm j saya gak bisa transaksi pasca update waktu scan barcode malah black screen terus gimana mau scan nya giliran pake screenshot gak muncul tanda biaya transaksi downdate aja dulu sebelum update hp saya masih bisa transaksi tapi sekarang gak bisa mau bilang hp saya kurang mumpuni kalo gak mumpuni gak bakalan bisa install ini aplikasi,hp sm j gak transaksi pasca update scan barcode black screen gimana scan nya giliran pake screenshot gak muncul tanda biaya transaksi downdate aja update hp transaksi gak bilang hp mumpuni kalo gak mumpuni gak install aplikasi,"['hp', 'sm', 'j', 'gak', 'transaksi', 'pasca', 'update', 'scan', 'barcode', 'black', 'screen', 'gimana', 'scan', 'nya', 'giliran', 'pake', 'screenshot', 'gak', 'muncul', 'tanda', 'biaya', 'transaksi', 'downdate', 'aja', 'update', 'hp', 'transaksi', 'gak', 'bilang', 'hp', 'mumpuni', 'kalo', 'gak', 'mumpuni', 'gak', 'install', 'aplikasi']",hp sm j gak transaksi pasca update scan barcode black screen gimana scan nya gilir pake screenshot gak muncul tanda biaya transaksi downdate aja update hp transaksi gak bilang hp mumpuni kalo gak mumpuni gak install aplikasi
Tolong perbaiki kinerja upgred premiumnya admin. Jadi kesal saya top up di dana karna berapa kali upgred dana premium awalnya berhasil setelah itu dana premium gagal. Saya merasa kecewa karna saldo dana saya dibuang percuma karna tidak bisa ditarik lewat atm. Tolong admin respon cepat soal kendala apk dana. Untuk pelayanan coustomer servis juga sangat mengecewakan apalagi untuk contak person kasang direspon dan sebaiknya jangan menggunakan via pulsa untuk contak person servis,1,Negatif,tolong perbaiki kinerja upgred premiumnya admin jadi kesal saya top up di dana karna berapa kali upgred dana premium awalnya berhasil setelah itu dana premium gagal saya merasa kecewa karna saldo dana saya dibuang percuma karna tidak bisa ditarik lewat atm tolong admin respon cepat soal kendala apk dana untuk pelayanan coustomer servis juga sangat mengecewakan apalagi untuk contak person kasang direspon dan sebaiknya jangan menggunakan via pulsa untuk contak person servis,tolong perbaiki kinerja upgred premiumnya admin kesal top up dana karna kali upgred dana premium berhasil dana premium gagal kecewa karna saldo dana dibuang karna ditarik atm tolong admin respon cepat kendala apk dana pelayanan coustomer servis mengecewakan contak person kasang direspon via pulsa contak person servis,"['tolong', 'perbaiki', 'kinerja', 'upgred', 'premiumnya', 'admin', 'kesal', 'top', 'up', 'dana', 'karna', 'kali', 'upgred', 'dana', 'premium', 'berhasil', 'dana', 'premium', 'gagal', 'kecewa', 'karna', 'saldo', 'dana', 'dibuang', 'karna', 'ditarik', 'atm', 'tolong', 'admin', 'respon', 'cepat', 'kendala', 'apk', 'dana', 'pelayanan', 'coustomer', 'servis', 'mengecewakan', 'contak', 'person', 'kasang', 'direspon', 'via', 'pulsa', 'contak', 'person', 'servis']",tolong baik kerja upgred premium admin kesal top up dana karna kali upgred dana premium hasil dana premium gagal kecewa karna saldo dana buang karna tarik atm tolong admin respon cepat kendala apk dana layan coustomer servis kecewa contak person kasang direspon via pulsa contak person servis
"Aplikasi ini membuat virus pada hp, dampaknya dapat dilihat pada saat menekan link pada aplikasi wa atau aplikasi yg membutuhkan akses google. Namun setelah di hapus aplikasi dana ini. Maka semua normal. Tolong cek ulang aplikasi dana. Terimakasih",1,Negatif,aplikasi ini membuat virus pada hp dampaknya dapat dilihat pada saat menekan link pada aplikasi wa atau aplikasi yg membutuhkan akses google namun setelah di hapus aplikasi dana ini maka semua normal tolong cek ulang aplikasi dana terimakasih,aplikasi virus hp dampaknya menekan link aplikasi wa aplikasi yg membutuhkan akses google hapus aplikasi dana normal tolong cek ulang aplikasi dana terimakasih,"['aplikasi', 'virus', 'hp', 'dampaknya', 'menekan', 'link', 'aplikasi', 'wa', 'aplikasi', 'yg', 'membutuhkan', 'akses', 'google', 'hapus', 'aplikasi', 'dana', 'normal', 'tolong', 'cek', 'ulang', 'aplikasi', 'dana', 'terimakasih']",aplikasi virus hp dampak tekan link aplikasi wa aplikasi yg butuh akses google hapus aplikasi dana normal tolong cek ulang aplikasi dana terimakasih
"Aplikasi nya bagus dan baik mudah buat pembayaran,tapi sedikit ulasan min,kalo bisa saat kita transfer ternyata pending mohon waktu nya di persingkat aja min jngan 1 jam,krna kelamaan menunggu uang nya kembali min",5,Positif,aplikasi nya bagus dan baik mudah buat pembayarantapi sedikit ulasan minkalo bisa saat kita transfer ternyata pending mohon waktu nya di persingkat aja min jngan  jamkrna kelamaan menunggu uang nya kembali min,aplikasi nya bagus mudah pembayarantapi ulasan minkalo transfer pending mohon nya persingkat aja min jngan jamkrna menunggu uang nya min,"['aplikasi', 'nya', 'bagus', 'mudah', 'pembayarantapi', 'ulasan', 'minkalo', 'transfer', 'pending', 'mohon', 'nya', 'persingkat', 'aja', 'min', 'jngan', 'jamkrna', 'menunggu', 'uang', 'nya', 'min']",aplikasi nya bagus mudah pembayarantapi ulas minkalo transfer pending mohon nya singkat aja min jngan jamkrna tunggu uang nya min
