content,score,Label
"Apl sangat buruk, masa saya untuk upgrade ke premium udah berhasil udah bisa buat transfer eh selang sehari malah nggak bisa terus mana udah topub banyak sekarang uang y nggak bisa di apa""in di tarik tunai nggak bisa transfer nggak bisa, bukan mempermudah malah mempersulit apl y",1,Negatif
Bintang 1 dulu ga sih? Beli pulsa doang suruh nunggu ±3 jam baru masuk. Mana lagi buru² lagi. Dana yang sekarang makin kesini makin ribet. Mending pindah app sebelah. Udh aplikasinya berat. Lemot. Server sering down/ loading ga jelas. Masih enakan Dana tempo 2017-2018 ringan banget sumpah,1,Negatif
"Apk apaan gak work it sekali,, untuk menjadi akun premium aja susah amat dari kemaren hmm,, se'enggaknya klo gak bisa buat tf ya klo ada tf n masuk di tolak dong, jgn alasan KTP ga bisa ke deteksi katanya dengan tanda pengenal lain bisa saya coba dengan SIM trus scan wajah malah di tolak mulu,, mnding gausah download deh buat kalian apk ini gak rekomended banget buat di download,, nyesel gua dah tf masuk pas di tf balik gak bisa,,",1,Negatif
"Terpaksa kasih bintang,kalau enggak di kasih tidak bisa di keluhkan,blokir akun tidak bisa,upgrade premium tidak bisa,padahal berkas sudah di isi semua seperti arahan,masih tidak bisa premium,ribet sekali dana",1,Negatif
"Aplikasi ini tambah lama tambah gk jelas, saldo 20.120 tiba tiba hilang setelah ada notif update, dan setelah d cek ternyata ada transaksi qrist atau apa itu. Yg jelas tdk pernah melakukan transaksi apapun malah d suruh byr pake saldo yang ada. Sungguh terlalu. Malas pake aplikasi ini",1,Negatif
"Kenapa sih setiap transaksi ke sesama dana lagi susah banget kedeteksi nya nomer dana nya, malah yg muncul transfer ke bank lain. Kalo mau transfer sesama dana darus di save dulu nomer tujuan nya biar jadi nomer kontak biar sesama teman dulu baru bisa transaksi. Tolong dong di perbaiki. GAJELAS",1,Negatif
"Aplikasi DANA. Saat ini lemot sekali, dan makin susah, mau transfer ke sesama DANA harus simpan no nya dulu, kalau no tidak ada di kontak gak bisa kirimi ke DANA makin lucu aja ni aplikasi..",5,Positif
Tolong dong apk nya jangan di buat Ribet untuk daftar. Saya mau transaksi tapi berulang ulang d suruh update ke Premium & berulang ulang saya upgrade tetapi Gagal Gagal terus. Uang yg ada d apk akhir nya gk bisa di gunakan. Jangan Brengsek gitu lah Apk Dana ini.,1,Negatif
"Sebelumnya udah berhasil upgrade eh malah harus upgrade lagi, alesanya latar belakang e KTP gak sesuai dengan tanggal lahir padah sesuai, gmna sih mana udah top up lagi jadi gak bisa d pake, tolong dong tanggung jawabnya udah coba download kembali tetep ajah gak bisa",1,Negatif
"Ini dana kenapa yak gabisa buat login pertama gue transfer ke akun temen gue ditolak Mulu terus gue hapus data itu mau login eh suruh update sudah di update tapi masih masa aja suruh update mulu, gue coba masuk ke apk dana temenku juga gabisa padahal temenku bisa login, ga disuruh ini itu..TOLONG CS DANA BANTUAN NYA🙏",1,Negatif
"Sangat susah utk upgrade ke premium.15x ditolak Daftar lewat live chat 2x juga tidak ada tanggapan.padahal daftar 1x live chat itu btuh 3-5 hari utk menunggu..chat via live chat sudah ngirim foto ktp,video megang ktp 5 detik,foto sim,foto kk.tp tetep ga ada tanggapan..payah Yg jelas TIDAK ADA TANGGAPAN DARI PIHAK DANA",1,Negatif
"Mau pengaduan top up dana gak bertambah padahl transaski dari bank sukses, pengaduan susahnya setengah mati, di WA checklist, di email dalam antrian, kirim pesan kirim nya gak aktif. Pusing lah..",1,Negatif
"Udh ngk ngerti lagi tadinya mau di upgarade ke versi terbaru eh pas udh di upgrade malah gak bisa di buka aplikasi nya , Malam di suruh lagi upgarde ke versi terbaru atau minta bantuan katanya ke gtt tolong lah perbaiki",1,Negatif
Dari tadi pagi 10.15 wib. saya TopUp melalui m-banking tapi sampe sekarang 16.40 wib blom jg bertambah saldonya. Sudah cek ke bank katanya transaksi normar. Kemudian saya TopUp dgn jumlah yg lebih kecil. Trnyata berhasil tanpa kendala. Cuma kok saldony belom bertambah. Yg TopUp pertama yah,1,Negatif
Tolong lah aplikasi Dana. Upgrade dong sistem nya! Masa bug mau kirim ke sesama dana malah detect akun Bank terus. Mengganggu banget apalagi saya pake Dana ini untuk transaksi harian. Tolong di perbaiki secepat nya!,1,Negatif
"Kenapa setelah di upgrade malah gak bisa buka ya,, padahal sebelumnya lancar ² aja,mau transaksi aja gak bisa,, tolong dong segera di perbaiki kalo gini jadi kecewa sama apk ini,, sementara bintang 1 dulu.kalo sudah bisa digunakan baru bintang 5!!",1,Negatif
"Aplikasi gak guna banget, beli listrik online di aplikasi ini biar cepet malah tambah lemot, berjam2 gak masuk nomor tokennya, padahal saldo langsung terpotong pada saat itu juga, cs'nya hanya bot, tidak memberi solusi malah bikin tambah ribet. Setelah komplain ke email & kasih rating 1 di play store baru ditanggapi, lebih parahnya cs yg melayani transaksi mau bantu tp syaratnya sangat ribet, smua data pribadi diminta lagi, sampai minta PIN, sdh 200rb gk balik malah diminta topup lg 250rb-2 jt",1,Negatif
"... Aplikasi yg tidak bisa diandalkan pd saat dibutuhkan, tidak bisa TF, dana tdk bisa di tarik, ... sitem sedang sibuk, ada kesalahan pada sistem, maksudnya apa?tdk bisa d percaya",1,Negatif
"Makin parah aja ni apk,, bikin gak nyaman, mau kirim uang baik ke sesama akun dana maupun transfer ke rekening Bank, ngelag pula,, hadeeeh bisa di tinggalin pelanggan nih apk. Semakin banyak pengguna bukan semakin bagus dan di tingkatkan lagi malah makin menyebalkan,. Mau kirim uang ke sesama dana harus save kontak, padahal awal-awal gak menyebalkan seperti sekarang..",1,Negatif
"Aplikasinya Sekarang lemot,,,, Jaringan stabil/kuat... Aplikasinya Uda di upgrade.... Tp tetep aja lemot mau buka aplikasi nya... Tolong lahhh di perbaiki ini.... Terimakasih 🙏🙏🙏🙏",2,Negatif
"Saya sangat suka dana, hampir lengkap. Cuma satu yang kurang bagi saya, tolong nominal DANA GOALS nya bisa di ubah, ketika ada saldo yang mau di tarik nominal nya bisa di ubah, jadi saldo tidak ketarik semua",4,Positif
"Setiap saya transaksi pulsa, di status tertulis transaksi gagal, saya coba pake aplikasi ke dua, aplikasi ke dua transaksi berhasil, dan si dana yg status nya yg tadi gagal menjadi berhasil dan saya rugi dua kali karna dana, tolong di perbaiki ini masalah uang!!!!!.",1,Negatif
"ini kenapa tiba-tiba nominal saldo saya hilang 60rb yaa, tanpa ada notif apapun. Tolong di perbaiki systemnya... Jangan sampai pelanggan banyak yg kecewa dan unsinstal semua apps. Makasih.",1,Negatif
"Kenapa pengguna non premium tidak di ijinkan buat transfer/kirim dana ke teman dll ny? Kan itu sudah di kasih nama ( a/n ) juga nomor hp sebagai nomor rek.Ny, jadi kenapa non premium tidak di ijinkan buat transfer/kirim dana ke teman dll ny. Tolong dong beri ijin transfer/kirim dana bagi pengguna yang bukan Premium, Terima kasih.",1,Negatif
"Min... Kenapa aplikasi dana ini membuat link-link yang dikirim lewat WA menjadi error ya? Sebelum nya tidak ad kendala apapun, tolong di perbaiki ya min... Saya berharap Apl DANA ini tidak mengganggu aktivitas dalam medsos.",5,Positif
"Aplikasinya sudah bagus banget tapi tolong agak dipercepat proses loading nya karna dikit"" macet terus ngelek gitu... Jadi harus ulang lagi dari awal",4,Positif
"Setelah di update kok malah berat aplikasinya, mau kirim uang saja ditekan berulang ulang menu kirim tak juga muncul Rp nominalnya tolong diperbaiki supaya terjalin terbina antar kerja sama yang baik dengan mitra dana terima kasih.",2,Negatif
"Beli token listrik dari tgl 27 feb sampai saat ini no token nya gak keluar, padahal udah chat di aplikasi nya saldo berkurang token gak keluar, dan gak ada penyelesaian nya, jadi kecewa banget 100rb melayang gitu ajah, makin gak jelas aplikasi nya",1,Negatif
Aplikasi dana saya tidak bisa di upgrade ke premium tolong solusinya soalnya ada uang saya disitu terus mau di tf ke bank gabisa karena harus premium dulu. Saya tunggu info selanjutnya agar dana saya bisa di upgrade ke dana premium. Terimakasih,1,Negatif
"Saya sangat merasa kecewa atas kinerja apk ini,, bagaimana kita transaksi klo mw upgrade sj dipersulit ,,dgn adnya swafoto dn foto ID ktp..trus disuruh adukan ke chat perlu bantuan dana pun gak jelas .di suruh tunda 10 menit dan ke esokan harinya..malah saldo sudah masuk,tpi gak bisa di transfer...sngat kecewa sy..",1,Negatif
"Tolonglah Kerjasamanya gegara lupa pin, masa suruh ngubungi customer. Udh gtu customernya ga mau bantu.. Jadi susah banget Seharusnya klo lupa pin ada kode verivikasinya buat masuk ke pin baru lagi. Bukan malah suruh hubungi custmer dan customer di hubungi gak bisa ga ada respon sama sekali jadi bingung. Tolong banget aplikasinya diperbaiki.",1,Negatif
"Sangat membantu transaksi cepat, yg lemotnya cuma qr ngga begitu satset seperti sebelah mohon di perbaiki. Trus untuk signal mohon di adakan segera untuk wilayah Jawa barat pengguna lebih banyak di Jawa barat menurut saya🙏🙏 jika signal Jabar sudah ada saya tambahin bintang 1lagi",4,Positif
"Saya sarankan untuk aplikasi DANA untuk memperjelas nama penerima dan nomor penerima. Jangan di sembunyikan pakai bintang. All hasil ketika akun di retas tidak tahu nama lengkap dan nomor penerimanya. Semoga bisa di ubah lagi. Dan satu hal lagi,di bagian nomor penerima harusnya bisa mengeklik foto profil.agar kita tahu lebih jelas foto sesuai nomor penerima. Menurut saya aplikasi DANA tidak aman dari segi dompet digital.mudah ke hack dan di retas.saya mengalami sendniri. Terimakasih.",1,Negatif
"Saya ingatkan sekali lagi bagi PENGGUNA DANA ....JANGAN TOP UP ATAU TRANSFER di daerah saya sudah berapa orang Top Up gk masuk dan bayar ansuran tertera berhasil tapi ansuran tetap berjalan...di tambah Fitur kirim uang ke sesama Dana sudah tidak ada ... CHAT CS.DANA tidak ada respon yang ada kita di alihkan ke pilihan yang buat kita pusing karena gk sesuai dengan kita alami,walau sesuai tetap tidak ada respon walau di suruh menunggu 1x24 jam...Hapus segera App Dana anda sebelum menyesal.",1,Negatif
"Sama dengan yang lain. Nge lag mulu setiap mau transaksi. Kalo abis top up, harus keluar masuk beberapa kali dulu, baru nominalnya masuk.",1,Negatif
"Saya transaksi pembayaran bpjs kesehatan status masih ""order di proses"" pdhl sudah bayar dari tgl 5 sampai tgl 10 status masih belum ""order berhasil"" ini bagaimana tindak lanjutnya. Komplain ke pusat resolusi belum ada tindakan. Baru kali ini saya pakai DANA tapi ada komplain, agak kecewa dengan penanganan laporan. Semoga lebih dibenahi lagi fitur-fitur yang ada. Kasihan pengguna aplikasi DANA kalau masih begini begini saja. Sangat mengecewakan.",2,Negatif
"Kenapa sekarang-sekarang ini apk dana sering gak masuk ya dana nya? Itu dari saldo main game2 yang kecil2 aja gak masuk gimana, klo top up dengan nominal yang besar klo kayak gini? Lama-lama males pake dana klo gak di perbaiki... Tolong donk di betulin.",2,Negatif
"Bisa gak sih aplikasi nya di buat minimalis ajah, kebanyakan menu jd berat banget aplikasi nya, gk kayak aplikasi2 yg lain lebih simpel dan enteng bikin nya, jgn mikirin kuantitas dulu tp lebih ke kualitas, mana qr nya gak bisa di dukung qris lain lg, masa banyak merchant yg nolak pake QRIS dana ini, katanya di sisi merchant sering error dana gak masuk atau gantung, jd merugikan merchant",1,Negatif
"awalnya suka bgt pake dana karna tf ke bank lain msh gratis smpe skrg walau 10x. tapi selain dr itu hampir semua zonk. dpt notif dapet voucher karena referral, sampe skrg udh 2 bulan lebih laman referral hanya loading gbs dibuka dan vocer ga pernah masuk. paling parah bagian bantuan! itu susahnya stengah mati, kl ada komplain bs 2 minggu baru ditanggepin tp kalo tanggepan ga dibuka 60mnt lgsg hilang selesai. bbrp promo di banner banyak yg ga masuk cashback atau bonusnya, app sering bgt error skg",2,Negatif
"Maaf per bulan maret ini saya dan bbrp orang kesulitan membuka link apapun termasuk link GDrive yang ada di WA, muncul tulisan ""anda tidak memiliki aplikasi yang cocok untuk membuka nya"". Lalu coba cari tau, trnyta Banyak yang koment kegagalan membuka link ini karena apps dana. Dan setelah dicoba meng'uninstall, ternyata memang bnr, link bisa dibuka kembali tanpa ada error. Hal ini berlaku di android bkn iphone. Apa bisa diperbaiki segera ya min agar bs seperti dulu lagi? Thanks",4,Positif
Aplikasinya buruk sekali. Sering lag dan ketika buka menu tidak ada respon sama sekali. Jadi malas kalau buka aplikasi DANA kalau begini terus. Saldo memang tak seberapa tapi kenyamanan dalam pemakaian aplikasi itu yang di butuhkan.,1,Negatif
Saya aneh sama apl dana. Sya ingin bertransaksi dan di suru upgrade dana premium dan saya pencet upgrade ke premium tapi ga muncul apa apa hynya logo. Gada arhan untuk uprgrade ke premium.. kalo udah bgini yg salah siapa. Saya sbgai konsumen apa emng pihak apl dana nya yg ga becus mngrus apl. Yg jls kcwa,1,Negatif
"Disuruh update, malah ga bisa terinstal. Udah gitu ga bisa di batalkan update nya. Tidak bisa pakai aplikasi lagi karena gagal instal/update ulang. Isi saldonya masih lumayan. Apa memang sengaja? biar saldo mengendap hilang begitu saja kalau kita hapus akun? Aplikasi ga bermutu, buka halaman awal saja lama sekali terbukanya.",1,Negatif
"Upgrade udah berhasil, ehh tiba² dikabarkan gagal. Isinya warna latar belakang tidak cocok,tanggal lahir tidak sesuai. Saya coba upgrade lg, Alhamdulilah.. GAGAL lg!! Ayo lah DANA.. semakin banyak pengguna, seharusnya aplikasi semakin baik,bukan semakin bobrok! Bukan saya aja yg seperti ini,ternyata banyak. Ga ada gunanya chat cs,ga ada solusi.",1,Negatif
Top up saldo digital (gopay) tapi statusnya 'menunggu' terus. Saldo dana kepotong tapi ngga ada saldo masuk di gopay. Mau ajukan keluhan gabisa dilaporin transaksinya karena bener2 ngga ada keterangan apa2 nomer transaksi aja ngga ada. Balikin cepet duitnya.,1,Negatif
"Ngga bisa di buka,, Minta Update versi terbaru, sudah berkali"" instal tidak bisa terpasang. Berkembang lah menjadi lehih baik. Bukan semakin Buruk. Sudah banyak pelanggan Aplikasi nya semakin semakin ngga kompetible.",2,Negatif
"Nomor saya sudah terdaftar di premium tp kenapa tidak bisa login ya, setiap login ada pemberitahuan nomor anda sudah terdartar, silahkan periksa nomor anda, padahal selama ini saya cmn pake nomor itu saja di sana untuk transaksi",1,Negatif
"Terima kasih dana.. Sempat membuat saya resah, karena WA tidak dapat membuka link.. Aplikasi yang luar biasa.. Saking amannya sampai mengganggu pengaturan aplikasi yang lain..",1,Negatif
"Pembayaran transaksi via dana cepat aman dan nyaman rekomend banget deh buat kalian semua soal nya setiap kali saya bertransaksi menggunakan dana selalu berhasil dan gak perlu nunggu lama, is the best pokoknya apalagi kalo udah di upgrade ke dana premium transfer jadi gk ribet sama sekali auto sat set 👍",5,Positif
"Sementara kasih bintang 1 karena tiba tiba aplikasi ini membuat aplikasi lain wa dan telegram tidak bisa membuka link, sementara uninstall dulu sampai bug teratasi Setelah ada petunjuk saya install lagi, sesuai prosedur yang disarankan, tetap masih membuat aplikasi lain terganggu, mungkin perlu update.",1,Negatif
Aplikasi ini semakin lama bukan nya semakin maju malah semakin lemot dan sistem nya sering sibuk.. Mau kirim ke bank aja susah banget dan lama banget karena sistem nya sering sibuk sendiri,1,Negatif
"Di hp sm j2 saya gak bisa transaksi pasca update, waktu scan barcode malah black screen terus. Gimana mau scan nya, giliran pake screenshot gak muncul² tanda biaya transaksi. Downdate aja dulu sebelum update hp saya masih bisa transaksi tapi sekarang gak bisa. Mau bilang hp saya kurang mumpuni? Kalo gak mumpuni gak bakalan bisa install ini aplikasi",1,Negatif
Tolong perbaiki kinerja upgred premiumnya admin. Jadi kesal saya top up di dana karna berapa kali upgred dana premium awalnya berhasil setelah itu dana premium gagal. Saya merasa kecewa karna saldo dana saya dibuang percuma karna tidak bisa ditarik lewat atm. Tolong admin respon cepat soal kendala apk dana. Untuk pelayanan coustomer servis juga sangat mengecewakan apalagi untuk contak person kasang direspon dan sebaiknya jangan menggunakan via pulsa untuk contak person servis,1,Negatif
"Aplikasi ini membuat virus pada hp, dampaknya dapat dilihat pada saat menekan link pada aplikasi wa atau aplikasi yg membutuhkan akses google. Namun setelah di hapus aplikasi dana ini. Maka semua normal. Tolong cek ulang aplikasi dana. Terimakasih",1,Negatif
"Aplikasi nya bagus dan baik mudah buat pembayaran,tapi sedikit ulasan min,kalo bisa saat kita transfer ternyata pending mohon waktu nya di persingkat aja min jngan 1 jam,krna kelamaan menunggu uang nya kembali min",5,Positif
"Saya transaksi token listrik dr tanggal 27 Febuari sampai sekarang masih order proses, saldo sudah terpotong pula!! Sudah komplain chat ga ada respon, komplain telfon sampe sekarang blm ada kelanjutan! Saya cek setiap hari ga ada info kelanjutan apa-apa! Biasanya juga ada komplain fastrespon, ko sekarang lama ya?",1,Negatif
